Nom,Lien,Prix,Lieu,Taille,Taille_terrain,Pieces
À vendre - ploemeur - maison familiale - 140m2,https://www.etreproprio.com/immobilier-23658762-vente-a-vendre-ploemeur-maison-familiale-140m2-lorient,441 000,Lorient 56100,145,1 100,6
Maison 80m² à lorient,https://www.etreproprio.com/immobilier-23646026-vente-maison-80m-a-lorient-lorient,241 500,Lorient 56100,80,229,4
Maison 176m² à lorient,https://www.etreproprio.com/immobilier-23269604-vente-maison-176m-a-lorient-lorient,495 500,Lorient 56100,177,,7
Maison familiale lorient,https://www.etreproprio.com/immobilier-22269402-vente-maison-familiale-lorient-lorient,412 000,Lorient 56100,180,490,7
Maison 145m² à lorient,https://www.etreproprio.com/immobilier-23617192-vente-maison-145m-a-lorient-lorient,515 500,Lorient 56100,145,175,7
Maison 147m² à lorient,https://www.etreproprio.com/immobilier-23624680-vente-maison-147m-a-lorient-lorient,497 000,Lorient 56100,147,279,5
Maison 110m² à lorient,https://www.etreproprio.com/immobilier-22944668-vente-maison-110m-a-lorient-lorient,257 000,Lorient 56100,110,276,5
Maison  6 pièce(s) 130 m2,https://www.etreproprio.com/immobilier-23591269-vente-maison-6-pieces-130-m2-lorient,351 750,Lorient 56100,136,160,6
Maison 146m² à lorient,https://www.etreproprio.com/immobilier-23592188-vente-maison-146m-a-lorient-lorient,240 000,Lorient 56100,146,250,5
Longere t5   lorient,https://www.etreproprio.com/immobilier-23576099-vente-longere-t5-lorient-lorient,525 000,Lorient 56100,125,,5
Lorient > quartier du manio,https://www.etreproprio.com/immobilier-23585549-vente-lorient-quartier-du-manio-lorient,366 000,Lorient 56100,118,232,5
Maison à vendre à lorient - université - parking -garage-bon état général,https://www.etreproprio.com/immobilier-23579278-vente-maison-a-vendre-a-lorient-universite-parking-garage-bon-etat-general-lorient,292 875,Lorient 56100,80,350,4
Maison 173m² à lorient,https://www.etreproprio.com/immobilier-23558648-vente-maison-173m-a-lorient-lorient,399 900,Lorient 56100,173,221,7
Maison 125m² à lorient,https://www.etreproprio.com/immobilier-22521805-vente-maison-125m-a-lorient-lorient,312 000,Lorient 56100,125,320,6
Propriété 12 pièces,https://www.etreproprio.com/immobilier-23824473-vente-propriete-12-pieces-malestroit,799 650,Malestroit 56140,254,2 531,12
Maison de charme du xve siècle à malestroit   rénovation de qualité et authenticité préservée,https://www.etreproprio.com/immobilier-23805010-vente-maison-de-charme-du-xve-siecle-a-malestroit-renovation-de-qualite-et-authenticite-preservee-malestroit,420 000,Malestroit 56140,187,,7
Maison 6 pièces,https://www.etreproprio.com/immobilier-22204902-vente-maison-6-pieces-malestroit,259 950,Malestroit 56140,142,500,6
Maison 254m² à malestroit,https://www.etreproprio.com/immobilier-23730452-vente-maison-254m-a-malestroit-malestroit,799 650,Malestroit 56140,254,2 531,12
Maison 8 pièces,https://www.etreproprio.com/immobilier-23653308-vente-maison-8-pieces-malestroit,455 400,Malestroit 56140,153,657,8
"Maison bourgeoise de 4 chambres plus studio sur joli terrain paysagé sans vis à vis, en hypercentre",https://www.etreproprio.com/immobilier-22292914-vente-maison-bourgeoise-de-4-chambres-plus-studio-sur-joli-terrain-paysage-sans-vis-a-vis-en-hypercentre-malestroit,455 400,Malestroit 56140,153,657,7
Maison en pierre avec piscine a ruffiac dans le morbihan   ref : 2025121,https://www.etreproprio.com/immobilier-23622506-vente-maison-en-pierre-avec-piscine-a-ruffiac-dans-le-morbihan-ref-2025121-malestroit,556 368,Malestroit 56140,213,2 689,9
Maison 6 pièces,https://www.etreproprio.com/immobilier-23539817-vente-maison-6-pieces-malestroit,269 990,Malestroit 56140,120,1 710,6
Maison 6 pièces,https://www.etreproprio.com/immobilier-23262254-vente-maison-6-pieces-malestroit,334 400,Malestroit 56140,170,14 646,6
Maison de maitre avec jardin hyper centre,https://www.etreproprio.com/immobilier-23043053-vente-maison-de-maitre-avec-jardin-hyper-centre-malestroit,498 000,Malestroit 56140,225,1 039,9
"Maison 4 pièces 82 m2 avec garage + 2ème maison, dépendances",https://www.etreproprio.com/immobilier-22736351-vente-maison-4-pieces-82-m2-avec-garage-2eme-maison-dependances-malestroit,199 400,Malestroit 56140,81,2 990,4
Investissement locatif - maison louée avec locataires,https://www.etreproprio.com/immobilier-22431422-vente-investissement-locatif-maison-louee-avec-locataires-malestroit,169 400,Malestroit 56140,99,263,4
Maison 99m² à malestroit,https://www.etreproprio.com/immobilier-22424498-vente-maison-99m-a-malestroit-malestroit,169 400,Malestroit 56140,99,263,4
Maison 152m² à malestroit,https://www.etreproprio.com/immobilier-20920295-vente-maison-152m-a-malestroit-malestroit,303 000,Malestroit 56140,152,1 470,5
Maison 81m² à malestroit,https://www.etreproprio.com/immobilier-22025688-vente-maison-81m-a-malestroit-malestroit,199 400,Malestroit 56140,82,2 990,4
Maison 616m² à malestroit,https://www.etreproprio.com/immobilier-21905184-vente-maison-616m-a-malestroit-malestroit,1 097 100,Malestroit 56140,616,3 060,19
Maison 250m² à malestroit,https://www.etreproprio.com/immobilier-20953189-vente-maison-250m-a-malestroit-malestroit,579 000,Malestroit 56140,250,7 569,9
A vendre-manoir  malguenac 8 pièce(s) 220 m2,https://www.etreproprio.com/immobilier-23841979-vente-a-vendre-manoir-malguenac-8-pieces-220-m2-malguenac,65 450,Malguenac 56300,220,8 004,8
Maison située en campagne,https://www.etreproprio.com/immobilier-23835896-vente-maison-situee-en-campagne-malguenac,187 250,Malguenac 56300,90,8 162,2
Maison de campagne,https://www.etreproprio.com/immobilier-23824471-vente-maison-de-campagne-malguenac,168 500,Malguenac 56300,120,600,5
"Longères à rénover avec terrain , possibilité de terrain supplémentaire 2ha",https://www.etreproprio.com/immobilier-23824430-vente-longeres-a-renover-avec-terrain-possibilite-de-terrain-supplementaire-2ha-malguenac,39 000,Malguenac 56300,220,3 000,6
Charmante maison ancienne,https://www.etreproprio.com/immobilier-23290246-vente-charmante-maison-ancienne-malguenac,189 500,Malguenac 56300,134,475,11
Maison familiale au coeur du bourg de malguénac,https://www.etreproprio.com/immobilier-23574295-vente-maison-familiale-au-coeur-du-bourg-de-malguenac-malguenac,179 988,Malguenac 56300,127,1 402,7
Maison avec vie de plain pied,https://www.etreproprio.com/immobilier-23484143-vente-maison-avec-vie-de-plain-pied-malguenac,269 000,Malguenac 56300,150,2 059,7
2 longères en pierres à rénover malguenac,https://www.etreproprio.com/immobilier-22504807-vente-2-longeres-en-pierres-a-renover-malguenac-malguenac,45 000,Malguenac 56300,60,2 500,4
Centre équestre,https://www.etreproprio.com/immobilier-22087846-vente-centre-equestre-malguenac,471 500,Malguenac 56300,1,,
Maison 132m² à malguenac,https://www.etreproprio.com/immobilier-11435657-vente-maison-132m-a-malguenac-malguenac,343 000,Malguenac 56300,132,3 000,3
Maison 91m² à lorient,https://www.etreproprio.com/immobilier-21754075-vente-maison-91m-a-lorient-lorient,298 500,Lorient 56100,91,107,5
Lorient le ter - maison 125m2 - quartier prisé,https://www.etreproprio.com/immobilier-23544211-vente-lorient-le-ter-maison-125m2-quartier-prise-lorient,404 250,Lorient 56100,125,650,5
Maison de ville lorient 3 chambres + garage,https://www.etreproprio.com/immobilier-21971000-vente-maison-de-ville-lorient-3-chambres-garage-lorient,299 000,Lorient 56100,91,107,5
Lorient kerolay maison 105m2 avec garage et jardin,https://www.etreproprio.com/immobilier-23524499-vente-lorient-kerolay-maison-105m2-avec-garage-et-jardin-lorient,319 200,Lorient 56100,105,260,5
Maison 85m² à lorient,https://www.etreproprio.com/immobilier-23472459-vente-maison-85m-a-lorient-lorient,273 900,Lorient 56100,85,440,4
Tres belle maison architecturale de 180 m2 - 7 pièces-  dans le morbihan (10 min de lorient - 5 min de lanester),https://www.etreproprio.com/immobilier-23465130-vente-tres-belle-maison-architecturale-de-180-m2-7-pieces-dans-le-morbihan-10-min-de-lorient-5-min-de-lanester-lorient,466 200,Lorient 56100,180,959,7
Maison 94m² à lorient,https://www.etreproprio.com/immobilier-23448198-vente-maison-94m-a-lorient-lorient,263 750,Lorient 56100,94,613,5
A vendre- merville- lorient- maison lorient 4 pièce(s) 80 m2- garage.,https://www.etreproprio.com/immobilier-21316079-vente-a-vendre-merville-lorient-maison-lorient-4-pieces-80-m2-garage-lorient,316 500,Lorient 56100,80,,4
Maison vue sur le ter - 3 chambres,https://www.etreproprio.com/immobilier-23415006-vente-maison-vue-sur-le-ter-3-chambres-lorient,379 600,Lorient 56100,80,,
Maison carnel,https://www.etreproprio.com/immobilier-23400583-vente-maison-carnel-lorient,316 500,Lorient 56100,90,299,4
Maison 125m² à lorient,https://www.etreproprio.com/immobilier-23384500-vente-maison-125m-a-lorient-lorient,397 500,Lorient 56100,125,1 100,5
"Maison-loft, prestige et confort haut de gamme à lorient",https://www.etreproprio.com/immobilier-23375098-vente-maison-loft-prestige-et-confort-haut-de-gamme-a-lorient-lorient,671 000,Lorient 56100,170,165,3
Maison proche centre ville,https://www.etreproprio.com/immobilier-22313630-vente-maison-proche-centre-ville-lorient,262 650,Lorient 56100,94,300,5
Lorient nouvelle ville maison 5 chambres 200 m²,https://www.etreproprio.com/immobilier-23329955-vente-lorient-nouvelle-ville-maison-5-chambres-200-m-lorient,690 100,Lorient 56100,200,185,7
Lorient maison de 1912 a renover 900 m2 de terrain,https://www.etreproprio.com/immobilier-22214204-vente-lorient-maison-de-1912-a-renover-900-m2-de-terrain-lorient,373 680,Lorient 56100,115,900,7
Maison 396m² à lorient,https://www.etreproprio.com/immobilier-23265651-vente-maison-396m-a-lorient-lorient,420 000,Lorient 56100,396,719,8
Maison lorient 7 pièce(s) 150 m2,https://www.etreproprio.com/immobilier-23260547-vente-maison-lorient-7-pieces-150-m2-lorient,433 263,Lorient 56100,150,412,7
Maison familiale  - lorient,https://www.etreproprio.com/immobilier-23254989-vente-maison-familiale-lorient-lorient,451 500,Lorient 56100,140,,6
Maison 84m² à lorient,https://www.etreproprio.com/immobilier-23257972-vente-maison-84m-a-lorient-lorient,296 400,Lorient 56100,84,278,4
Ensemble de 5 maisons avec piscine sur 9 000 m2 arborés,https://www.etreproprio.com/immobilier-23204666-vente-ensemble-de-5-maisons-avec-piscine-sur-9-000-m2-arbores-lorient,1 394 500,Lorient 56100,424,9 161,19
Maison 5 pièces 109m2,https://www.etreproprio.com/immobilier-23793109-vente-maison-5-pieces-109m2-marzan,272 950,Marzan 56130,109,444,5
Maison 110m² à marzan,https://www.etreproprio.com/immobilier-23898425-vente-maison-110m-a-marzan-marzan,334 900,Marzan 56130,110,607,6
Maison 5 pièces 109m2,https://www.etreproprio.com/immobilier-23782205-vente-maison-5-pieces-109m2-marzan,272 950,Marzan 56130,109,444,5
Maison 100m² à marzan,https://www.etreproprio.com/immobilier-23883400-vente-maison-100m-a-marzan-marzan,184 900,Marzan 56130,100,729,4
Maison 74m² à marzan,https://www.etreproprio.com/immobilier-23883396-vente-maison-74m-a-marzan-marzan,152 000,Marzan 56130,74,,3
Marzan maison 6 pièces terrain 13005 m2 proche commerces et plages,https://www.etreproprio.com/immobilier-23822221-vente-marzan-maison-6-pieces-terrain-13005-m2-proche-commerces-et-plages-marzan,209 000,Marzan 56130,129,1 305,6
Chalet avec piscine à marzan,https://www.etreproprio.com/immobilier-23318137-vente-chalet-avec-piscine-a-marzan-marzan,199 500,Marzan 56130,46,389,3
Chalet bois 3 chambres 56130 marzan,https://www.etreproprio.com/immobilier-23814051-vente-chalet-bois-3-chambres-56130-marzan-marzan,246 100,Marzan 56130,60,429,4
"Maison, 4 pièces de 80 m² au calme, à marzan",https://www.etreproprio.com/immobilier-23766688-vente-maison-4-pieces-de-80-m-au-calme-a-marzan-marzan,185 400,Marzan 56130,81,670,4
Maison 80m² à marzan,https://www.etreproprio.com/immobilier-23767669-vente-maison-80m-a-marzan-marzan,185 400,Marzan 56130,80,670,5
"Marzan, en impasse maison de 80 m2 env., sur terrain clos de",https://www.etreproprio.com/immobilier-23760557-vente-marzan-en-impasse-maison-de-80-m2-env-sur-terrain-clos-de-marzan,186 000,Marzan 56130,80,670,4
Maison 51m² à marzan,https://www.etreproprio.com/immobilier-23717074-vente-maison-51m-a-marzan-marzan,199 500,Marzan 56130,51,389,3
Maison 135m² à marzan,https://www.etreproprio.com/immobilier-23709263-vente-maison-135m-a-marzan-marzan,400 000,Marzan 56130,135,833,5
Maison 85m² à marzan,https://www.etreproprio.com/immobilier-23687186-vente-maison-85m-a-marzan-marzan,190 800,Marzan 56130,86,529,4
Maison 150m² à marzan,https://www.etreproprio.com/immobilier-23677163-vente-maison-150m-a-marzan-marzan,337 000,Marzan 56130,150,1 955,6
Vente longere t5 - campagne marzan,https://www.etreproprio.com/immobilier-23654427-vente-vente-longere-t5-campagne-marzan-marzan,366 800,Marzan 56130,116,1 920,5
Maison à marzan,https://www.etreproprio.com/immobilier-23122602-vente-maison-a-marzan-marzan,116 500,Marzan 56130,70,4 550,4
Maison marzan 3 pièces 69 m2 sur 1906m² de terrain,https://www.etreproprio.com/immobilier-23489946-vente-maison-marzan-3-pieces-69-m2-sur-1906m-de-terrain-marzan,239 200,Marzan 56130,69,1 906,3
Maison 85m2 - marzan,https://www.etreproprio.com/immobilier-23484690-vente-maison-85m2-marzan-marzan,231 660,Marzan 56130,85,741,6
Maison 92m² à marzan,https://www.etreproprio.com/immobilier-23472561-vente-maison-92m-a-marzan-marzan,359 000,Marzan 56130,92,592,5
Maison 104m² à mauron,https://www.etreproprio.com/immobilier-23873098-vente-maison-104m-a-mauron-mauron,115 000,Mauron 56430,104,2 506,6
Maison 75m² à mauron,https://www.etreproprio.com/immobilier-23850098-vente-maison-75m-a-mauron-mauron,95 000,Mauron 56430,75,2 300,4
Maison mauron 120 m2,https://www.etreproprio.com/immobilier-23839607-vente-maison-mauron-120-m2-mauron,71 000,Mauron 56430,120,11 557,2
Maison 210m² à mauron,https://www.etreproprio.com/immobilier-22919967-vente-maison-210m-a-mauron-mauron,160 000,Mauron 56430,210,5 600,5
Maison 110m² à mauron,https://www.etreproprio.com/immobilier-23820981-vente-maison-110m-a-mauron-mauron,160 000,Mauron 56430,110,200,5
Maison 122m² à mauron,https://www.etreproprio.com/immobilier-23582585-vente-maison-122m-a-mauron-mauron,220 000,Mauron 56430,122,3 667,7
Longère d'exception de 310 m² ( saint-brieuc-de-mauron),https://www.etreproprio.com/immobilier-23552408-vente-longere-d-exception-de-310-m-saint-brieuc-de-mauron-mauron,349 000,Mauron 56430,310,,10
Maison 227m² à mauron,https://www.etreproprio.com/immobilier-22684950-vente-maison-227m-a-mauron-mauron,530 500,Mauron 56430,227,8 500,8
Maison 227m² à mauron,https://www.etreproprio.com/immobilier-23376417-vente-maison-227m-a-mauron-mauron,531 000,Mauron 56430,227,8 547,8
Maison 72m² à mauron,https://www.etreproprio.com/immobilier-23459418-vente-maison-72m-a-mauron-mauron,165 000,Mauron 56430,72,144,4
Maison 60m² à mauron,https://www.etreproprio.com/immobilier-23459996-vente-maison-60m-a-mauron-mauron,80 000,Mauron 56430,60,700,2
Maison à vendre mauron,https://www.etreproprio.com/immobilier-23052478-vente-maison-a-vendre-mauron-mauron,95 000,Mauron 56430,72,1 600,3
"En exclusivité : charmante longère en pierre avec dépendance et grand terrain de 4 500 m2 arboré, à 5 min de mauron",https://www.etreproprio.com/immobilier-22283152-vente-en-exclusivite-charmante-longere-en-pierre-avec-dependance-et-grand-terrain-de-4-500-m2-arbore-a-5-min-de-mauron-mauron,264 690,Mauron 56430,181,4 531,7
"Morbihan  maison en pierre, 3 chambres avec maison en pierre attenante à rénover, grand jardin, parking, environnement calme",https://www.etreproprio.com/immobilier-23293936-vente-morbihan-maison-en-pierre-3-chambres-avec-maison-en-pierre-attenante-a-renover-grand-jardin-parking-environnement-calme-mauron,130 000,Mauron 56430,81,2 079,4
Longère en pierre de 85 m2 habitable + potentiel - mauron,https://www.etreproprio.com/immobilier-22283171-vente-longere-en-pierre-de-85-m2-habitable-potentiel-mauron-mauron,115 750,Mauron 56430,85,550,4
Longère avec 3 chambres - mauron /guilliers,https://www.etreproprio.com/immobilier-21320164-vente-longere-avec-3-chambres-mauron-guilliers-mauron,140 500,Mauron 56430,99,2 675,5
"Mauron - saint lery maison de 88m2, jardin, garage indépendant",https://www.etreproprio.com/immobilier-21520391-vente-mauron-saint-lery-maison-de-88m2-jardin-garage-independant-mauron,172 920,Mauron 56430,88,805,4
Maison mauron 4 pièce(s) 84 m2,https://www.etreproprio.com/immobilier-23000379-vente-maison-mauron-4-pieces-84-m2-mauron,115 750,Mauron 56430,84,550,4
Maison 155m² à mauron,https://www.etreproprio.com/immobilier-22924990-vente-maison-155m-a-mauron-mauron,295 000,Mauron 56430,155,952,6
Maison 150m² à mauron,https://www.etreproprio.com/immobilier-22873448-vente-maison-150m-a-mauron-mauron,44 000,Mauron 56430,150,580,5
Ensemble de 5 maisons avec piscine sur 9 000 m² arborés,https://www.etreproprio.com/immobilier-23212329-vente-ensemble-de-5-maisons-avec-piscine-sur-9-000-m-arbores-lorient,1 394 500,Lorient 56100,423,9 161,19
Maison 192m² à lorient,https://www.etreproprio.com/immobilier-23209132-vente-maison-192m-a-lorient-lorient,725 000,Lorient 56100,192,300,7
Maison 189m² à lorient,https://www.etreproprio.com/immobilier-22556254-vente-maison-189m-a-lorient-lorient,549 990,Lorient 56100,189,589,8
Maison à vendre à lorient,https://www.etreproprio.com/immobilier-23192196-vente-maison-a-vendre-a-lorient-lorient,229 670,Lorient 56100,52,158,4
Manoir de charme avec parc de 6000 m2 à 10 minutes des plages et de lorient,https://www.etreproprio.com/immobilier-23140286-vente-manoir-de-charme-avec-parc-de-6000-m2-a-10-minutes-des-plages-et-de-lorient-lorient,1 890 000,Lorient 56100,650,5 900,14
Maison 103m² à lorient,https://www.etreproprio.com/immobilier-23114937-vente-maison-103m-a-lorient-lorient,420 000,Lorient 56100,103,170,4
Maison 202m² à lorient,https://www.etreproprio.com/immobilier-23048028-vente-maison-202m-a-lorient-lorient,649 000,Lorient 56100,202,191,7
Maison 110m² à lorient,https://www.etreproprio.com/immobilier-22973946-vente-maison-110m-a-lorient-lorient,349 650,Lorient 56100,110,321,6
Maison en ossature bois proche des plages,https://www.etreproprio.com/immobilier-22915356-vente-maison-en-ossature-bois-proche-des-plages-lorient,297 000,Lorient 56100,84,278,4
Maison à merville de 114m2,https://www.etreproprio.com/immobilier-22898021-vente-maison-a-merville-de-114m2-lorient,273 000,Lorient 56100,114,200,6
Maison 116m² à lorient,https://www.etreproprio.com/immobilier-22869333-vente-maison-116m-a-lorient-lorient,485 000,Lorient 56100,116,,4
Maison 141m² à lorient,https://www.etreproprio.com/immobilier-22869332-vente-maison-141m-a-lorient-lorient,620 000,Lorient 56100,142,,5
Maison 120m² à lorient,https://www.etreproprio.com/immobilier-22869331-vente-maison-120m-a-lorient-lorient,510 000,Lorient 56100,120,,4
Maison 133m² à lorient,https://www.etreproprio.com/immobilier-22869330-vente-maison-133m-a-lorient-lorient,575 000,Lorient 56100,134,,5
Lorient lanveur maison 86m2 avec chambre en rdc,https://www.etreproprio.com/immobilier-22864163-vente-lorient-lanveur-maison-86m2-avec-chambre-en-rdc-lorient,299 250,Lorient 56100,86,278,4
Maison 82m² à lorient,https://www.etreproprio.com/immobilier-22220169-vente-maison-82m-a-lorient-lorient,228 249,Lorient 56100,82,166,4
Maison 86m² à lorient,https://www.etreproprio.com/immobilier-22026446-vente-maison-86m-a-lorient-lorient,296 400,Lorient 56100,86,278,4
Maison à vendre 7 pièces lorient (56),https://www.etreproprio.com/immobilier-22779431-vente-maison-a-vendre-7-pieces-lorient-56-lorient,690 000,Lorient 56100,202,,7
Lorient - quartier historique du rouho - maison des années 30 - 120 m2 - a renover,https://www.etreproprio.com/immobilier-22725956-vente-lorient-quartier-historique-du-rouho-maison-des-annees-30-120-m2-a-renover-lorient,287 550,Lorient 56100,120,151,5
Maison 141m² à lorient,https://www.etreproprio.com/immobilier-22384619-vente-maison-141m-a-lorient-lorient,499 200,Lorient 56100,141,280,6
Marzan maison  7 pièce(s) 92 m2,https://www.etreproprio.com/immobilier-23475221-vente-marzan-maison-7-pieces-92-m2-marzan,359 000,Marzan 56130,92,592,7
"Marzan-bourg, grande maison divisee en 3 logements, 160 m² habitables sur une parcelle de 450 m², proche axe nantes-vannes, bret",https://www.etreproprio.com/immobilier-23467840-vente-marzan-bourg-grande-maison-divisee-en-3-logements-160-m-habitables-sur-une-parcelle-de-450-m-proche-axe-nantes-vannes-bret-marzan,178 500,Marzan 56130,160,450,6
Maison 122m²,https://www.etreproprio.com/immobilier-23451960-vente-maison-122m-marzan,293 000,Marzan 56130,122,,5
Chalet marzan 3 pièce(s) 33 m2,https://www.etreproprio.com/immobilier-23412867-vente-chalet-marzan-3-pieces-33-m2-marzan,121 900,Marzan 56130,33,390,3
Vente maison marzan t5 - campagne,https://www.etreproprio.com/immobilier-23396635-vente-vente-maison-marzan-t5-campagne-marzan,231 660,Marzan 56130,87,741,5
Maison 144m² à marzan,https://www.etreproprio.com/immobilier-23290939-vente-maison-144m-a-marzan-marzan,408 825,Marzan 56130,144,1 905,5
Maison 144m² à marzan,https://www.etreproprio.com/immobilier-23222480-vente-maison-144m-a-marzan-marzan,408 825,Marzan 56130,144,1 905,5
Maison 69m² à marzan,https://www.etreproprio.com/immobilier-23285223-vente-maison-69m-a-marzan-marzan,239 200,Marzan 56130,69,1 906,3
"Marzan bourg, maison comtemporaine 5 chambres, piscine interieure, deux doubles garages, proche axe nantes-vannes, 15 min des pl",https://www.etreproprio.com/immobilier-21843079-vente-marzan-bourg-maison-comtemporaine-5-chambres-piscine-interieure-deux-doubles-garages-proche-axe-nantes-vannes-15-min-des-pl-marzan,468 000,Marzan 56130,132,1 900,6
Maison 48m² à marzan,https://www.etreproprio.com/immobilier-23203543-vente-maison-48m-a-marzan-marzan,196 665,Marzan 56130,48,407,4
Maison 132m² à marzan,https://www.etreproprio.com/immobilier-23072561-vente-maison-132m-a-marzan-marzan,468 000,Marzan 56130,132,1 900,6
À vendre maison contemporaine de 2019 à marzan,https://www.etreproprio.com/immobilier-23030510-vente-a-vendre-maison-contemporaine-de-2019-a-marzan-marzan,290 125,Marzan 56130,105,554,6
Vaste longère à vendre à marzan de plus de 400 m² !,https://www.etreproprio.com/immobilier-20332234-vente-vaste-longere-a-vendre-a-marzan-de-plus-de-400-m-marzan,387 000,Marzan 56130,435,14 933,16
Propriété avec piscine sur un parc en partie boisé,https://www.etreproprio.com/immobilier-22730461-vente-propriete-avec-piscine-sur-un-parc-en-partie-boise-marzan,342 700,Marzan 56130,97,5 149,5
"Marzan, en impasse maison de 80 m2 env., sur terrain clos de",https://www.etreproprio.com/immobilier-22474601-vente-marzan-en-impasse-maison-de-80-m2-env-sur-terrain-clos-de-marzan,186 000,Marzan 56130,80,670,4
Maison 56m² à marzan,https://www.etreproprio.com/immobilier-22288875-vente-maison-56m-a-marzan-marzan,196 350,Marzan 56130,56,374,4
Maison 24m² à marzan,https://www.etreproprio.com/immobilier-21797256-vente-maison-24m-a-marzan-marzan,46 325,Marzan 56130,24,200,3
Maison 34m² à marzan,https://www.etreproprio.com/immobilier-21797254-vente-maison-34m-a-marzan-marzan,59 832,Marzan 56130,34,200,3
Maison centre-ville garages jardin,https://www.etreproprio.com/immobilier-22618504-vente-maison-centre-ville-garages-jardin-lorient,472 500,Lorient 56100,109,255,6
Maison 270m² à lorient,https://www.etreproprio.com/immobilier-22461896-vente-maison-270m-a-lorient-lorient,782 800,Lorient 56100,270,900,8
Maison contemporaine de 2021 !,https://www.etreproprio.com/immobilier-19635736-vente-maison-contemporaine-de-2021-lorient,497 507,Lorient 56100,147,279,5
Maison 121m² à lorient,https://www.etreproprio.com/immobilier-21621630-vente-maison-121m-a-lorient-lorient,n.c.,Lorient 56100,121,310,7
"Lorient - calme, espace et luminosite",https://www.etreproprio.com/immobilier-21221451-vente-lorient-calme-espace-et-luminosite-lorient,499 900,Lorient 56100,147,279,5
Maison 124m² à lorient,https://www.etreproprio.com/immobilier-22330054-vente-maison-124m-a-lorient-lorient,336 000,Lorient 56100,124,546,5
Maison lorient 5 pièce(s) 124 m2,https://www.etreproprio.com/immobilier-22190304-vente-maison-lorient-5-pieces-124-m2-lorient,335 680,Lorient 56100,124,546,5
Maison 161m² à lorient,https://www.etreproprio.com/immobilier-22119335-vente-maison-161m-a-lorient-lorient,499 200,Lorient 56100,161,,6
Maison à vendre 6 pièces lorient (56),https://www.etreproprio.com/immobilier-21894445-vente-maison-a-vendre-6-pieces-lorient-56-lorient,259 500,Lorient 56100,140,121,6
Maison 168m² à lorient,https://www.etreproprio.com/immobilier-19271185-vente-maison-168m-a-lorient-lorient,485 300,Lorient 56100,168,579,7
Maison 160m² à lorient,https://www.etreproprio.com/immobilier-22038055-vente-maison-160m-a-lorient-lorient,443 100,Lorient 56100,160,,10
Maison 94m² à lorient,https://www.etreproprio.com/immobilier-21950203-vente-maison-94m-a-lorient-lorient,288 000,Lorient 56100,94,300,6
Lorient - nouvelle ville - maison exceptionnelle,https://www.etreproprio.com/immobilier-21771288-vente-lorient-nouvelle-ville-maison-exceptionnelle-lorient,773 300,Lorient 56100,275,304,11
Lorient nouvelle-ville maison 275m2,https://www.etreproprio.com/immobilier-21771872-vente-lorient-nouvelle-ville-maison-275m2-lorient,777 000,Lorient 56100,275,304,9
Maison 171m² à lorient,https://www.etreproprio.com/immobilier-21743655-vente-maison-171m-a-lorient-lorient,377 460,Lorient 56100,171,507,6
Maison merville à rénover,https://www.etreproprio.com/immobilier-21704596-vente-maison-merville-a-renover-lorient,206 000,Lorient 56100,60,150,3
Maison lorient 15 pièce(s) 450 m2,https://www.etreproprio.com/immobilier-21620162-vente-maison-lorient-15-pieces-450-m2-lorient,888 250,Lorient 56100,450,289,15
A vendre - rare - maison de famille - 6 chambres - spa - sous sol,https://www.etreproprio.com/immobilier-20494677-vente-a-vendre-rare-maison-de-famille-6-chambres-spa-sous-sol-lorient,626 000,Lorient 56100,195,978,8
Lorient - maison - 4 chambres - vie de plain pied - jardin - stationnement  - terrasses.,https://www.etreproprio.com/immobilier-21484158-vente-lorient-maison-4-chambres-vie-de-plain-pied-jardin-stationnement-terrasses-lorient,309 750,Lorient 56100,108,205,5
Maison neuve de 220 m2 à lorient,https://www.etreproprio.com/immobilier-16025185-vente-maison-neuve-de-220-m2-a-lorient-lorient,589 950,Lorient 56100,220,425,6
Maison mauron 148 m2,https://www.etreproprio.com/immobilier-20619856-vente-maison-mauron-148-m2-mauron,266 000,Mauron 56430,145,1 264,6
Maison 167m² à mauron,https://www.etreproprio.com/immobilier-22671480-vente-maison-167m-a-mauron-mauron,266 000,Mauron 56430,167,7 519,7
Maison 100m² à mauron,https://www.etreproprio.com/immobilier-22630053-vente-maison-100m-a-mauron-mauron,80 000,Mauron 56430,100,2 210,3
Maison 6 pièces mauron,https://www.etreproprio.com/immobilier-21695636-vente-maison-6-pieces-mauron-mauron,298 977,Mauron 56430,150,900,6
Maison 150m² à mauron,https://www.etreproprio.com/immobilier-21566403-vente-maison-150m-a-mauron-mauron,262 000,Mauron 56430,150,2 461,3
Maison mauron 6 pièce(s) 270 m2,https://www.etreproprio.com/immobilier-20421569-vente-maison-mauron-6-pieces-270-m2-mauron,621 390,Mauron 56430,270,2 218,6
Maison 200m² terrain 436m²,https://www.etreproprio.com/immobilier-20040499-vente-maison-200m-terrain-436m-mauron,115 300,Mauron 56430,200,436,10
Maison mauron 65 m²,https://www.etreproprio.com/immobilier-16824467-vente-maison-mauron-65-m-mauron,90 525,Mauron 56430,65,927,1
Maison 110m² à melrand,https://www.etreproprio.com/immobilier-15692540-vente-maison-110m-a-melrand-melrand,49 000,Melrand 56310,110,560,3
