TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,35251,53.0,35,35D,353,0,SAINT AUBIN D AUBIGNE,Saint-Aubin-d'Aubigné,Saint-Aubin-d'Aubigné,3501,
COM,35252,53.0,35,35D,351,0,SAINT AUBIN DES LANDES,Saint-Aubin-des-Landes,Saint-Aubin-des-Landes,3527,
COM,35253,53.0,35,35D,353,0,SAINT AUBIN DU CORMIER,Saint-Aubin-du-Cormier,Saint-Aubin-du-Cormier,3508,
COM,35255,53.0,35,35D,354,0,SAINT BENOIT DES ONDES,Saint-Benoît-des-Ondes,Saint-Benoît-des-Ondes,3507,
COM,35256,53.0,35,35D,354,0,SAINT BRIAC SUR MER,Saint-Briac-sur-Mer,Saint-Briac-sur-Mer,3526,
COM,35257,53.0,35,35D,351,0,MAEN ROCH,Maen Roch,Maen Roch,3501,
COM,35258,53.0,35,35D,354,0,SAINT BRIEUC DES IFFS,Saint-Brieuc-des-Iffs,Saint-Brieuc-des-Iffs,3506,
COM,35259,53.0,35,35D,354,0,SAINT BROLADRE,Saint-Broladre,Saint-Broladre,3507,
COM,35260,53.0,35,35D,351,0,SAINT CHRISTOPHE DES BOIS,Saint-Christophe-des-Bois,Saint-Christophe-des-Bois,3527,
COM,35261,53.0,35,35D,351,0,SAINT CHRISTOPHE DE VALAINS,Saint-Christophe-de-Valains,Saint-Christophe-de-Valains,3508,
COM,35262,53.0,35,35D,351,0,SAINTE COLOMBE,Sainte-Colombe,Sainte-Colombe,3510,
COM,35263,53.0,35,35D,354,0,SAINT COULOMB,Saint-Coulomb,Saint-Coulomb,3525,
COM,35264,53.0,35,35D,351,0,SAINT DIDIER,Saint-Didier,Saint-Didier,3505,
COM,35265,53.0,35,35D,354,0,SAINT DOMINEUC,Saint-Domineuc,Saint-Domineuc,3506,
COM,35266,53.0,35,35D,353,0,SAINT ERBLON,Saint-Erblon,Saint-Erblon,3512,
COM,35268,53.0,35,35D,352,0,SAINT GANTON,Saint-Ganton,Saint-Ganton,3517,
COM,35270,53.0,35,35D,354,0,SAINT GEORGES DE GREHAIGNE,Saint-Georges-de-Gréhaigne,Saint-Georges-de-Gréhaigne,3507,
COM,35271,53.0,35,35D,351,0,SAINT GEORGES DE REINTEMBAULT,Saint-Georges-de-Reintembault,Saint-Georges-de-Reintembault,3509,
COM,35272,53.0,35,35D,351,0,SAINT GERMAIN DU PINEL,Saint-Germain-du-Pinel,Saint-Germain-du-Pinel,3510,
COM,35273,53.0,35,35D,351,0,SAINT GERMAIN EN COGLES,Saint-Germain-en-Coglès,Saint-Germain-en-Coglès,3501,
COM,35274,53.0,35,35D,353,0,SAINT GERMAIN SUR ILLE,Saint-Germain-sur-Ille,Saint-Germain-sur-Ille,3514,
COM,35275,53.0,35,35D,353,0,SAINT GILLES,Saint-Gilles,Saint-Gilles,3514,
COM,35276,53.0,35,35D,353,0,SAINT GONDRAN,Saint-Gondran,Saint-Gondran,3514,
COM,35277,53.0,35,35D,353,0,SAINT GONLAY,Saint-Gonlay,Saint-Gonlay,3516,
COM,35278,53.0,35,35D,353,0,SAINT GREGOIRE,Saint-Grégoire,Saint-Grégoire,3503,
COM,35279,53.0,35,35D,354,0,SAINT GUINOUX,Saint-Guinoux,Saint-Guinoux,3507,
COM,35280,53.0,35,35D,351,0,SAINT HILAIRE DES LANDES,Saint-Hilaire-des-Landes,Saint-Hilaire-des-Landes,3501,
COM,35281,53.0,35,35D,353,0,SAINT JACQUES DE LA LANDE,Saint-Jacques-de-la-Lande,Saint-Jacques-de-la-Lande,3522,
COM,35282,53.0,35,35D,351,0,RIVES DU COUESNON,Rives-du-Couesnon,Rives-du-Couesnon,3508,
COM,35283,53.0,35,35D,351,0,SAINT JEAN SUR VILAINE,Saint-Jean-sur-Vilaine,Saint-Jean-sur-Vilaine,3505,
COM,35284,53.0,35,35D,354,0,SAINT JOUAN DES GUERETS,Saint-Jouan-des-Guérets,Saint-Jouan-des-Guérets,3526,
COM,35285,53.0,35,35D,352,0,SAINT JUST,Saint-Just,Saint-Just,3517,
