TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,22331,53.0,22,22D,222,0,SAINTE TREPHINE,Sainte-Tréphine,Sainte-Tréphine,2223,
COM,22332,53.0,22,22D,224,0,SAINT TRIMOEL,Saint-Trimoël,Saint-Trimoël,2216,
COM,22333,53.0,22,22D,224,0,SAINT VRAN,Saint-Vran,Saint-Vran,2202,
COM,22334,53.0,22,22D,222,0,SAINT IGEAUX,Saint-Igeaux,Saint-Igeaux,2223,
COM,22335,53.0,22,22D,222,0,SENVEN LEHART,Senven-Léhart,Senven-Léhart,2203,
COM,22337,53.0,22,22D,224,0,SEVIGNAC,Sévignac,Sévignac,2202,
COM,22338,53.0,22,22D,222,0,SQUIFFIEC,Squiffiec,Squiffiec,2201,
COM,22339,53.0,22,22D,221,0,TADEN,Taden,Taden,2219,
COM,22340,53.0,22,22D,223,0,TONQUEDEC,Tonquédec,Tonquédec,2201,
COM,22341,53.0,22,22D,224,0,TRAMAIN,Tramain,Tramain,2216,
COM,22342,53.0,22,22D,221,0,TREBEDAN,Trébédan,Trébédan,2214,
COM,22343,53.0,22,22D,223,0,TREBEURDEN,Trébeurden,Trébeurden,2212,
COM,22344,53.0,22,22D,222,0,TREBRIVAN,Trébrivan,Trébrivan,2223,
COM,22345,53.0,22,22D,224,0,TREBRY,Trébry,Trébry,2216,
COM,22346,53.0,22,22D,224,0,TREDANIEL,Trédaniel,Trédaniel,2213,
COM,22347,53.0,22,22D,223,0,TREDARZEC,Trédarzec,Trédarzec,2227,
COM,22348,53.0,22,22D,224,0,TREDIAS,Trédias,Trédias,2202,
COM,22349,53.0,22,22D,223,0,TREDREZ LOCQUEMEAU,Trédrez-Locquémeau,Trédrez-Locquémeau,2220,
COM,22350,53.0,22,22D,223,0,TREDUDER,Tréduder,Tréduder,2220,
COM,22351,53.0,22,22D,222,0,TREFFRIN,Treffrin,Treffrin,2223,
COM,22352,53.0,22,22D,221,0,TREFUMEL,Tréfumel,Tréfumel,2208,
COM,22353,53.0,22,22D,223,0,TREGASTEL,Trégastel,Trégastel,2212,
COM,22354,53.0,22,22D,222,0,TREGLAMUS,Tréglamus,Tréglamus,2203,
COM,22356,53.0,22,22D,222,0,TREGOMEUR,Trégomeur,Trégomeur,2215,
COM,22358,53.0,22,22D,222,0,TREGONNEAU,Trégonneau,Trégonneau,2201,
COM,22359,53.0,22,22D,223,0,TREGROM,Trégrom,Trégrom,2220,
COM,22360,53.0,22,22D,224,0,TREGUEUX,Trégueux,Trégueux,2226,
COM,22361,53.0,22,22D,222,0,TREGUIDEL,Tréguidel,Tréguidel,2222,
COM,22362,53.0,22,22D,223,0,TREGUIER,Tréguier,Tréguier,2227,
COM,22363,53.0,22,22D,223,0,TRELEVERN,Trélévern,Trélévern,2212,
COM,22364,53.0,22,22D,221,0,TRELIVAN,Trélivan,Trélivan,2204,
COM,22365,53.0,22,22D,222,0,TREMARGAT,Trémargat,Trémargat,2223,
COM,22366,53.0,22,22D,223,0,TREMEL,Trémel,Trémel,2220,
COM,22368,53.0,22,22D,221,0,TREMEREUC,Tréméreuc,Tréméreuc,2219,
COM,22369,53.0,22,22D,224,0,TREMEUR,Trémeur,Trémeur,2202,
COM,22370,53.0,22,22D,222,0,TREMEVEN,Tréméven,Tréméven,2222,
COM,22371,53.0,22,22D,224,0,TREMOREL,Trémorel,Trémorel,2202,
COM,22372,53.0,22,22D,224,0,TREMUSON,Trémuson,Trémuson,2218,
COM,22373,53.0,22,22D,222,0,TREOGAN,Tréogan,Tréogan,2223,
COM,22375,53.0,22,22D,222,0,TRESSIGNAUX,Tressignaux,Tressignaux,2222,
COM,22376,53.0,22,22D,224,0,TREVE,Trévé,Trévé,2210,
COM,22377,53.0,22,22D,224,0,TREVENEUC,Tréveneuc,Tréveneuc,2222,
COM,22378,53.0,22,22D,222,0,TREVEREC,Trévérec,Trévérec,2222,
COM,22379,53.0,22,22D,223,0,TREVOU TREGUIGNEC,Trévou-Tréguignec,Trévou-Tréguignec,2212,
COM,22380,53.0,22,22D,221,0,TREVRON,Trévron,Trévron,2208,
COM,22381,53.0,22,22D,223,0,TREZENY,Trézény,Trézény,2227,
COM,22383,53.0,22,22D,223,0,TROGUERY,Troguéry,Troguéry,2227,
COM,22384,53.0,22,22D,224,1,UZEL,Uzel,Uzel,2210,
COM,22385,53.0,22,22D,221,3,VICOMTE SUR RANCE,Vicomté-sur-Rance,La Vicomté-sur-Rance,2219,
COM,22386,53.0,22,22D,224,2,VIEUX BOURG,Vieux-Bourg,Le Vieux-Bourg,2215,
COM,22387,53.0,22,22D,223,2,VIEUX MARCHE,Vieux-Marché,Le Vieux-Marché,2220,
COM,22388,53.0,22,22D,221,0,VILDE GUINGALAN,Vildé-Guingalan,Vildé-Guingalan,2204,
COM,22389,53.0,22,22D,224,1,YFFINIAC,Yffiniac,Yffiniac,2226,
COM,22390,53.0,22,22D,222,1,YVIAS,Yvias,Yvias,2211,
COM,22391,53.0,22,22D,221,1,YVIGNAC LA TOUR,Yvignac-la-Tour,Yvignac-la-Tour,2202,
