TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,29102,53.0,29,29D,292,0,LANDELEAU,Landeleau,Landeleau,2907,
COM,29103,53.0,29,29D,291,0,LANDERNEAU,Landerneau,Landerneau,2913,
COM,29104,53.0,29,29D,292,0,LANDEVENNEC,Landévennec,Landévennec,2909,
COM,29105,53.0,29,29D,293,0,LANDIVISIAU,Landivisiau,Landivisiau,2914,
COM,29106,53.0,29,29D,294,0,LANDREVARZEC,Landrévarzec,Landrévarzec,2906,
COM,29107,53.0,29,29D,294,0,LANDUDAL,Landudal,Landudal,2906,
COM,29108,53.0,29,29D,294,0,LANDUDEC,Landudec,Landudec,2919,
COM,29109,53.0,29,29D,291,0,LANDUNVEZ,Landunvez,Landunvez,2918,
COM,29110,53.0,29,29D,294,0,LANGOLEN,Langolen,Langolen,2906,
COM,29111,53.0,29,29D,293,0,LANHOUARNEAU,Lanhouarneau,Lanhouarneau,2926,
COM,29112,53.0,29,29D,291,0,LANILDUT,Lanildut,Lanildut,2927,
COM,29113,53.0,29,29D,293,0,LANMEUR,Lanmeur,Lanmeur,2920,
COM,29114,53.0,29,29D,293,0,LANNEANOU,Lannéanou,Lannéanou,2920,
COM,29115,53.0,29,29D,292,0,LANNEDERN,Lannédern,Lannédern,2906,
COM,29116,53.0,29,29D,291,0,LANNEUFFRET,Lanneuffret,Lanneuffret,2913,
COM,29117,53.0,29,29D,291,0,LANNILIS,Lannilis,Lannilis,2918,
COM,29119,53.0,29,29D,291,0,LANRIVOARE,Lanrivoaré,Lanrivoaré,2927,
COM,29120,53.0,29,29D,292,0,LANVEOC,Lanvéoc,Lanvéoc,2909,
COM,29122,53.0,29,29D,292,0,LAZ,Laz,Laz,2906,
COM,29123,53.0,29,29D,292,0,LENNON,Lennon,Lennon,2906,
COM,29124,53.0,29,29D,291,0,LESNEVEN,Lesneven,Lesneven,2915,
COM,29125,53.0,29,29D,292,0,LEUHAN,Leuhan,Leuhan,2906,
COM,29126,53.0,29,29D,291,0,LOC BREVALAIRE,Loc-Brévalaire,Loc-Brévalaire,2915,
COM,29128,53.0,29,29D,293,0,LOC EGUINER,Loc-Eguiner,Loc-Eguiner,2914,
COM,29130,53.0,29,29D,291,0,LOCMARIA PLOUZANE,Locmaria-Plouzané,Locmaria-Plouzané,2927,
COM,29131,53.0,29,29D,293,0,LOCMELAR,Locmélar,Locmélar,2914,
COM,29132,53.0,29,29D,293,0,LOCQUENOLE,Locquénolé,Locquénolé,2917,
COM,29133,53.0,29,29D,293,0,LOCQUIREC,Locquirec,Locquirec,2920,
COM,29134,53.0,29,29D,294,0,LOCRONAN,Locronan,Locronan,2923,
COM,29135,53.0,29,29D,294,0,LOCTUDY,Loctudy,Loctudy,2922,
COM,29136,53.0,29,29D,294,0,LOCUNOLE,Locunolé,Locunolé,2925,
COM,29137,53.0,29,29D,291,0,LOGONNA DAOULAS,Logonna-Daoulas,Logonna-Daoulas,2921,
COM,29139,53.0,29,29D,292,0,LOPEREC,Lopérec,Lopérec,2907,
COM,29140,53.0,29,29D,291,0,LOPERHET,Loperhet,Loperhet,2921,
COM,29141,53.0,29,29D,292,0,LOQUEFFRET,Loqueffret,Loqueffret,2907,
COM,29142,53.0,29,29D,292,0,LOTHEY,Lothey,Lothey,2906,
COM,29143,53.0,29,29D,294,0,MAHALON,Mahalon,Mahalon,2910,
COM,29144,53.0,29,29D,291,3,MARTYRE,Martyre,La Martyre,2921,
COM,29145,53.0,29,29D,294,0,CONFORT MEILARS,Confort-Meilars,Confort-Meilars,2910,
COM,29146,53.0,29,29D,294,0,MELGVEN,Melgven,Melgven,2908,
COM,29147,53.0,29,29D,294,0,MELLAC,Mellac,Mellac,2925,
COM,29148,53.0,29,29D,293,0,MESPAUL,Mespaul,Mespaul,2926,
COM,29150,53.0,29,29D,294,0,MOELAN SUR MER,Moëlan-sur-Mer,Moëlan-sur-Mer,2916,
COM,29151,53.0,29,29D,293,0,MORLAIX,Morlaix,Morlaix,2917,
COM,29152,53.0,29,29D,292,0,MOTREFF,Motreff,Motreff,2907,
COM,29153,53.0,29,29D,294,0,NEVEZ,Névez,Névez,2916,
COM,29155,53.0,29,29D,291,1,OUESSANT,Ouessant,Ouessant,2927,
COM,29156,53.0,29,29D,291,0,PENCRAN,Pencran,Pencran,2913,
COM,29158,53.0,29,29D,294,0,PENMARCH,Penmarch,Penmarch,2922,
COM,29159,53.0,29,29D,294,0,PEUMERIT,Peumerit,Peumerit,2919,
COM,29160,53.0,29,29D,291,0,PLABENNEC,Plabennec,Plabennec,2918,
COM,29161,53.0,29,29D,294,0,PLEUVEN,Pleuven,Pleuven,2911,
COM,29162,53.0,29,29D,292,0,PLEYBEN,Pleyben,Pleyben,2906,
COM,29163,53.0,29,29D,293,0,PLEYBER CHRIST,Pleyber-Christ,Pleyber-Christ,2917,
COM,29165,53.0,29,29D,294,0,PLOBANNALEC LESCONIL,Plobannalec-Lesconil,Plobannalec-Lesconil,2922,
COM,29166,53.0,29,29D,292,0,PLOEVEN,Ploéven,Ploéven,2909,
COM,29167,53.0,29,29D,294,0,PLOGASTEL SAINT GERMAIN,Plogastel-Saint-Germain,Plogastel-Saint-Germain,2919,
COM,29168,53.0,29,29D,294,0,PLOGOFF,Plogoff,Plogoff,2910,
COM,29169,53.0,29,29D,294,0,PLOGONNEC,Plogonnec,Plogonnec,2923,
COM,29170,53.0,29,29D,294,0,PLOMELIN,Plomelin,Plomelin,2923,
COM,29171,53.0,29,29D,294,0,PLOMEUR,Plomeur,Plomeur,2919,
COM,29172,53.0,29,29D,292,0,PLOMODIERN,Plomodiern,Plomodiern,2909,
COM,29173,53.0,29,29D,294,0,PLONEIS,Plonéis,Plonéis,2923,
COM,29174,53.0,29,29D,294,0,PLONEOUR LANVERN,Plonéour-Lanvern,Plonéour-Lanvern,2919,
COM,29175,53.0,29,29D,292,0,PLONEVEZ DU FAOU,Plonévez-du-Faou,Plonévez-du-Faou,2907,
COM,29176,53.0,29,29D,292,0,PLONEVEZ PORZAY,Plonévez-Porzay,Plonévez-Porzay,2909,
COM,29177,53.0,29,29D,291,0,PLOUARZEL,Plouarzel,Plouarzel,2927,
COM,29178,53.0,29,29D,291,0,PLOUDALMEZEAU,Ploudalmézeau,Ploudalmézeau,2918,
COM,29179,53.0,29,29D,291,0,PLOUDANIEL,Ploudaniel,Ploudaniel,2915,
COM,29180,53.0,29,29D,291,0,PLOUDIRY,Ploudiry,Ploudiry,2921,
COM,29181,53.0,29,29D,291,0,PLOUEDERN,Plouédern,Plouédern,2913,
COM,29182,53.0,29,29D,293,0,PLOUEGAT GUERAND,Plouégat-Guérand,Plouégat-Guérand,2920,
COM,29183,53.0,29,29D,293,0,PLOUEGAT MOYSAN,Plouégat-Moysan,Plouégat-Moysan,2920,
COM,29184,53.0,29,29D,293,0,PLOUENAN,Plouénan,Plouénan,2926,
COM,29185,53.0,29,29D,293,0,PLOUESCAT,Plouescat,Plouescat,2926,
COM,29186,53.0,29,29D,293,0,PLOUEZOC H,Plouezoc'h,Plouezoc'h,2920,
COM,29187,53.0,29,29D,293,0,PLOUGAR,Plougar,Plougar,2914,
COM,29188,53.0,29,29D,293,0,PLOUGASNOU,Plougasnou,Plougasnou,2920,
COM,29189,53.0,29,29D,291,0,PLOUGASTEL DAOULAS,Plougastel-Daoulas,Plougastel-Daoulas,2912,
COM,29190,53.0,29,29D,291,0,PLOUGONVELIN,Plougonvelin,Plougonvelin,2927,
COM,29191,53.0,29,29D,293,0,PLOUGONVEN,Plougonven,Plougonven,2920,
COM,29192,53.0,29,29D,293,0,PLOUGOULM,Plougoulm,Plougoulm,2926,
COM,29193,53.0,29,29D,293,0,PLOUGOURVEST,Plougourvest,Plougourvest,2914,
COM,29195,53.0,29,29D,291,0,PLOUGUERNEAU,Plouguerneau,Plouguerneau,2915,
COM,29196,53.0,29,29D,291,0,PLOUGUIN,Plouguin,Plouguin,2918,
COM,29197,53.0,29,29D,294,0,PLOUHINEC,Plouhinec,Plouhinec,2910,
COM,29198,53.0,29,29D,291,0,PLOUIDER,Plouider,Plouider,2915,
COM,29199,53.0,29,29D,293,0,PLOUIGNEAU,Plouigneau,Plouigneau,2920,
COM,29201,53.0,29,29D,291,0,PLOUMOGUER,Ploumoguer,Ploumoguer,2927,
COM,29202,53.0,29,29D,293,0,PLOUNEOUR MENEZ,Plounéour-Ménez,Plounéour-Ménez,2917,
COM,29204,53.0,29,29D,293,0,PLOUNEVENTER,Plounéventer,Plounéventer,2914,
COM,29205,53.0,29,29D,292,0,PLOUNEVEZEL,Plounévézel,Plounévézel,2907,
COM,29206,53.0,29,29D,293,0,PLOUNEVEZ LOCHRIST,Plounévez-Lochrist,Plounévez-Lochrist,2926,
COM,29207,53.0,29,29D,293,0,PLOURIN LES MORLAIX,Plourin-lès-Morlaix,Plourin-lès-Morlaix,2920,
COM,29208,53.0,29,29D,291,0,PLOURIN,Plourin,Plourin,2927,
COM,29209,53.0,29,29D,291,0,PLOUVIEN,Plouvien,Plouvien,2918,
COM,29210,53.0,29,29D,293,0,PLOUVORN,Plouvorn,Plouvorn,2914,
COM,29211,53.0,29,29D,292,0,PLOUYE,Plouyé,Plouyé,2907,
COM,29212,53.0,29,29D,291,0,PLOUZANE,Plouzané,Plouzané,2903,
COM,29213,53.0,29,29D,293,0,PLOUZEVEDE,Plouzévédé,Plouzévédé,2914,
COM,29214,53.0,29,29D,294,0,PLOVAN,Plovan,Plovan,2919,
COM,29215,53.0,29,29D,294,0,PLOZEVET,Plozévet,Plozévet,2919,
COM,29216,53.0,29,29D,294,0,PLUGUFFAN,Pluguffan,Pluguffan,2923,
COM,29217,53.0,29,29D,294,0,PONT AVEN,Pont-Aven,Pont-Aven,2916,
COM,29218,53.0,29,29D,294,0,PONT CROIX,Pont-Croix,Pont-Croix,2910,
COM,29220,53.0,29,29D,294,0,PONT L ABBE,Pont-l'Abbé,Pont-l'Abbé,2922,
COM,29221,53.0,29,29D,291,0,PORSPODER,Porspoder,Porspoder,2927,
COM,29222,53.0,29,29D,292,0,PORT LAUNAY,Port-Launay,Port-Launay,2909,
COM,29224,53.0,29,29D,294,0,POULDERGAT,Pouldergat,Pouldergat,2910,
COM,29225,53.0,29,29D,294,0,POULDREUZIC,Pouldreuzic,Pouldreuzic,2919,
COM,29226,53.0,29,29D,294,0,POULLAN SUR MER,Poullan-sur-Mer,Poullan-sur-Mer,2910,
COM,29227,53.0,29,29D,292,0,POULLAOUEN,Poullaouen,Poullaouen,2907,
COM,29228,53.0,29,29D,294,0,PRIMELIN,Primelin,Primelin,2910,
COM,29229,53.0,29,29D,294,0,QUEMENEVEN,Quéménéven,Quéménéven,2909,
COM,29230,53.0,29,29D,294,0,QUERRIEN,Querrien,Querrien,2925,
COM,29232,53.0,29,29D,294,0,QUIMPER,Quimper,Quimper,2999,
COM,29233,53.0,29,29D,294,0,QUIMPERLE,Quimperlé,Quimperlé,2925,
COM,29234,53.0,29,29D,294,0,REDENE,Rédené,Rédené,2925,
COM,29235,53.0,29,29D,291,2,RELECQ KERHUON,Relecq-Kerhuon,Le Relecq-Kerhuon,2912,
COM,29236,53.0,29,29D,294,0,RIEC SUR BELON,Riec-sur-Bélon,Riec-sur-Bélon,2916,
COM,29237,53.0,29,29D,291,3,ROCHE MAURICE,Roche-Maurice,La Roche-Maurice,2913,
COM,29238,53.0,29,29D,292,0,ROSCANVEL,Roscanvel,Roscanvel,2909,
COM,29239,53.0,29,29D,293,0,ROSCOFF,Roscoff,Roscoff,2926,
COM,29240,53.0,29,29D,292,0,ROSNOEN,Rosnoën,Rosnoën,2921,
COM,29241,53.0,29,29D,294,0,ROSPORDEN,Rosporden,Rosporden,2908,
COM,29243,53.0,29,29D,292,0,SAINT COULITZ,Saint-Coulitz,Saint-Coulitz,2909,
COM,29244,53.0,29,29D,293,0,SAINT DERRIEN,Saint-Derrien,Saint-Derrien,2914,
COM,29245,53.0,29,29D,291,0,SAINT DIVY,Saint-Divy,Saint-Divy,2913,
COM,29246,53.0,29,29D,291,0,SAINT ELOY,Saint-Eloy,Saint-Eloy,2921,
COM,29247,53.0,29,29D,294,0,SAINT EVARZEC,Saint-Évarzec,Saint-Évarzec,2911,
COM,29248,53.0,29,29D,291,0,SAINT FREGANT,Saint-Frégant,Saint-Frégant,2915,
COM,29249,53.0,29,29D,292,0,SAINT GOAZEC,Saint-Goazec,Saint-Goazec,2906,
COM,29250,53.0,29,29D,292,0,SAINT HERNIN,Saint-Hernin,Saint-Hernin,2907,
COM,29251,53.0,29,29D,293,0,SAINT JEAN DU DOIGT,Saint-Jean-du-Doigt,Saint-Jean-du-Doigt,2920,
COM,29252,53.0,29,29D,294,0,SAINT JEAN TROLIMON,Saint-Jean-Trolimon,Saint-Jean-Trolimon,2919,
COM,29254,53.0,29,29D,293,0,SAINT MARTIN DES CHAMPS,Saint-Martin-des-Champs,Saint-Martin-des-Champs,2917,
COM,29255,53.0,29,29D,291,0,SAINT MEEN,Saint-Méen,Saint-Méen,2915,
COM,29256,53.0,29,29D,292,0,SAINT NIC,Saint-Nic,Saint-Nic,2909,
COM,29257,53.0,29,29D,291,0,SAINT PABU,Saint-Pabu,Saint-Pabu,2918,
COM,29259,53.0,29,29D,293,0,SAINT POL DE LEON,Saint-Pol-de-Léon,Saint-Pol-de-Léon,2926,
COM,29260,53.0,29,29D,291,0,SAINT RENAN,Saint-Renan,Saint-Renan,2927,
COM,29261,53.0,29,29D,292,0,SAINT RIVOAL,Saint-Rivoal,Saint-Rivoal,2907,
COM,29262,53.0,29,29D,293,0,SAINT SAUVEUR,Saint-Sauveur,Saint-Sauveur,2914,
COM,29263,53.0,29,29D,292,0,SAINT SEGAL,Saint-Ségal,Saint-Ségal,2921,
COM,29264,53.0,29,29D,293,0,SAINT SERVAIS,Saint-Servais,Saint-Servais,2914,
COM,29265,53.0,29,29D,293,0,SAINTE SEVE,Sainte-Sève,Sainte-Sève,2917,
COM,29266,53.0,29,29D,293,0,SAINT THEGONNEC LOC EGUINER,Saint-Thégonnec Loc-Eguiner,Saint-Thégonnec Loc-Eguiner,2917,
COM,29267,53.0,29,29D,292,0,SAINT THOIS,Saint-Thois,Saint-Thois,2906,
COM,29268,53.0,29,29D,291,0,SAINT THONAN,Saint-Thonan,Saint-Thonan,2913,
COM,29269,53.0,29,29D,294,0,SAINT THURIEN,Saint-Thurien,Saint-Thurien,2925,
COM,29270,53.0,29,29D,291,0,SAINT URBAIN,Saint-Urbain,Saint-Urbain,2921,
COM,29271,53.0,29,29D,293,0,SAINT VOUGAY,Saint-Vougay,Saint-Vougay,2914,
COM,29272,53.0,29,29D,294,0,SAINT YVI,Saint-Yvi,Saint-Yvi,2908,
COM,29273,53.0,29,29D,293,0,SANTEC,Santec,Santec,2926,
COM,29274,53.0,29,29D,294,0,SCAER,Scaër,Scaër,2916,
COM,29275,53.0,29,29D,292,0,SCRIGNAC,Scrignac,Scrignac,2907,
COM,29276,53.0,29,29D,293,0,SIBIRIL,Sibiril,Sibiril,2926,
COM,29277,53.0,29,29D,293,0,SIZUN,Sizun,Sizun,2914,
COM,29278,53.0,29,29D,292,0,SPEZET,Spézet,Spézet,2907,
COM,29279,53.0,29,29D,293,0,TAULE,Taulé,Taulé,2917,
COM,29280,53.0,29,29D,292,0,TELGRUC SUR MER,Telgruc-sur-Mer,Telgruc-sur-Mer,2909,
COM,29281,53.0,29,29D,294,0,TOURCH,Tourch,Tourch,2908,
COM,29282,53.0,29,29D,291,0,TREBABU,Trébabu,Trébabu,2927,
COM,29284,53.0,29,29D,294,0,TREFFIAGAT,Treffiagat,Treffiagat,2922,
COM,29285,53.0,29,29D,293,0,TREFLAOUENAN,Tréflaouénan,Tréflaouénan,2926,
COM,29286,53.0,29,29D,291,0,TREFLEVENEZ,Tréflévénez,Tréflévénez,2921,
COM,29287,53.0,29,29D,293,0,TREFLEZ,Tréflez,Tréflez,2926,
COM,29288,53.0,29,29D,291,0,TREGARANTEC,Trégarantec,Trégarantec,2915,
COM,29289,53.0,29,29D,292,0,TREGARVAN,Trégarvan,Trégarvan,2909,
COM,29290,53.0,29,29D,291,0,TREGLONOU,Tréglonou,Tréglonou,2918,
COM,29291,53.0,29,29D,292,0,TREGOUREZ,Trégourez,Trégourez,2906,
COM,29292,53.0,29,29D,294,0,TREGUENNEC,Tréguennec,Tréguennec,2919,
COM,29293,53.0,29,29D,294,0,TREGUNC,Trégunc,Trégunc,2916,
COM,29294,53.0,29,29D,291,2,TREHOU,Tréhou,Le Tréhou,2921,
COM,29295,53.0,29,29D,291,0,TREMAOUEZAN,Trémaouézan,Trémaouézan,2913,
COM,29296,53.0,29,29D,294,0,TREMEOC,Tréméoc,Tréméoc,2919,
COM,29297,53.0,29,29D,294,0,TREMEVEN,Tréméven,Tréméven,2925,
COM,29298,53.0,29,29D,294,0,TREOGAT,Tréogat,Tréogat,2919,
COM,29299,53.0,29,29D,291,0,TREOUERGAT,Tréouergat,Tréouergat,2927,
COM,29300,53.0,29,29D,294,2,TREVOUX,Trévoux,Le Trévoux,2916,
COM,29301,53.0,29,29D,293,0,TREZILIDE,Trézilidé,Trézilidé,2914,
COM,29302,53.0,29,29D,292,0,PONT DE BUIS LES QUIMERCH,Pont-de-Buis-lès-Quimerch,Pont-de-Buis-lès-Quimerch,2921,
