Nom,Lien,Prix,Lieu,Taille,Taille_terrain,Pieces
"À la guerche-de-bretagne, pavillon sur sous-sol de 150 m² avec 2697 m² de terrain.",https://www.etreproprio.com/immobilier-23844629-vente-a-la-guerche-de-bretagne-pavillon-sur-sous-sol-de-150-m-avec-2697-m-de-terrain-la-guerche-de-bretagne,248 500,La Guerche-De-Bretagne 35130,150,2 697,8
"La guerche-de-bretagne, maison neuve avec 4 chambres",https://www.etreproprio.com/immobilier-23844636-vente-la-guerche-de-bretagne-maison-neuve-avec-4-chambres-la-guerche-de-bretagne,306 000,La Guerche-De-Bretagne 35130,110,299,5
"La guerche de bretagne, proche centre, maison7 pièce(s) 171.73 m2 et 1 107 m² de terrain",https://www.etreproprio.com/immobilier-23830838-vente-la-guerche-de-bretagne-proche-centre-maison7-pieces-17173-m2-et-1-107-m-de-terrain-la-guerche-de-bretagne,240 260,La Guerche-De-Bretagne 35130,172,1 107,7
"La guerche de bretagne, maison en centre-ville.",https://www.etreproprio.com/immobilier-23830839-vente-la-guerche-de-bretagne-maison-en-centre-ville-la-guerche-de-bretagne,55 744,La Guerche-De-Bretagne 35130,39,31,3
Vente maison la guerche-de-bretagne(35130) 236 000ï¿œ,https://www.etreproprio.com/immobilier-23816559-vente-vente-maison-la-guerche-de-bretagne35130-236-000i-oe-la-guerche-de-bretagne,236 000,La Guerche-De-Bretagne 35130,141,679,5
Maison la guerche de bretagne 4 pièce(s) 103 m2,https://www.etreproprio.com/immobilier-23810382-vente-maison-la-guerche-de-bretagne-4-pieces-103-m2-la-guerche-de-bretagne,146 300,La Guerche-De-Bretagne 35130,103,255,4
"A 10 minutes de la guerche de bretagne : maison familiale avec jardin, terrasse couverte",https://www.etreproprio.com/immobilier-23802505-vente-a-10-minutes-de-la-guerche-de-bretagne-maison-familiale-avec-jardin-terrasse-couverte-la-guerche-de-bretagne,236 000,La Guerche-De-Bretagne 35130,141,679,5
Maison contemporaine 2018 t6 - 145 m2 - pont rean - environnement privilégié (vue forêt) - dpe : a,https://www.etreproprio.com/immobilier-23912295-vente-maison-contemporaine-2018-t6-145-m2-pont-rean-environnement-privilegie-vue-foret-dpe-a-guichen,418 000,Guichen 35580,145,845,6
Maison t7 - 160 m2 - 1095 m2 - sous-sol + garage + abri de jardin,https://www.etreproprio.com/immobilier-23888168-vente-maison-t7-160-m2-1095-m2-sous-sol-garage-abri-de-jardin-guichen,348 500,Guichen 35580,160,1 095,7
Maison pont-rean (guichen) 6 pièce(s) 145 m2,https://www.etreproprio.com/immobilier-23869624-vente-maison-pont-rean-guichen-6-pieces-145-m2-guichen,399 000,Guichen 35580,144,2 095,6
Maison 150m² à guichen,https://www.etreproprio.com/immobilier-23598299-vente-maison-150m-a-guichen-guichen,389 000,Guichen 35580,150,1 200,6
Maison 65m² à guichen,https://www.etreproprio.com/immobilier-23796532-vente-maison-65m-a-guichen-guichen,260 500,Guichen 35580,65,66,3
Maison 150m² à guichen,https://www.etreproprio.com/immobilier-23601684-vente-maison-150m-a-guichen-guichen,389 000,Guichen 35580,150,1 206,6
Maison t5 bourg pont rean à rénover - 148 m2 - 1 615 m2 terrain - possibilité d'édifier une autre construction,https://www.etreproprio.com/immobilier-23774371-vente-maison-t5-bourg-pont-rean-a-renover-148-m2-1-615-m2-terrain-possibilite-d-edifier-une-autre-construction-guichen,262 500,Guichen 35580,148,1 615,6
Maison guichen 4 pièce(s) 73 m2,https://www.etreproprio.com/immobilier-23755495-vente-maison-guichen-4-pieces-73-m2-guichen,224 000,Guichen 35580,73,2 663,4
Guichen magnifique contemporaine 179m2 sur 963 m2 de terrain,https://www.etreproprio.com/immobilier-23747069-vente-guichen-magnifique-contemporaine-179m2-sur-963-m2-de-terrain-guichen,755 550,Guichen 35580,179,963,6
Maison 166m² à guichen,https://www.etreproprio.com/immobilier-23746100-vente-maison-166m-a-guichen-guichen,478 000,Guichen 35580,166,3 250,9
Maison 2014 - 143 m2 - 800 m2 - double garage,https://www.etreproprio.com/immobilier-23684126-vente-maison-2014-143-m2-800-m2-double-garage-guichen,472 290,Guichen 35580,143,800,6
Maison 144m² à guichen,https://www.etreproprio.com/immobilier-23679644-vente-maison-144m-a-guichen-guichen,473 000,Guichen 35580,144,800,5
Maison neuve à guignen   128 m2   4 chambres   garage et jardin,https://www.etreproprio.com/immobilier-23486284-vente-maison-neuve-a-guignen-128-m2-4-chambres-garage-et-jardin-guichen,326 600,Guichen 35580,128,374,6
Maison 154 m2 - pont-réan - 5 chambres - 744 m2 de terrain - garage + carport,https://www.etreproprio.com/immobilier-23654203-vente-maison-154-m2-pont-rean-5-chambres-744-m2-de-terrain-garage-carport-guichen,499 900,Guichen 35580,154,744,7
Maison t9 en pierre - 1509 m2 de terrain - deux garages - commodités accessibles à pied,https://www.etreproprio.com/immobilier-22383884-vente-maison-t9-en-pierre-1509-m2-de-terrain-deux-garages-commodites-accessibles-a-pied-guichen,362 250,Guichen 35580,176,1 539,7
Maison 127m² à guichen,https://www.etreproprio.com/immobilier-23640800-vente-maison-127m-a-guichen-guichen,445 000,Guichen 35580,127,427,5
Maison contemporaine dpe a avec piscine ? guichen ? plain-pied ? secteur calme,https://www.etreproprio.com/immobilier-22952450-vente-maison-contemporaine-dpe-a-avec-piscine-guichen-plain-pied-secteur-calme-guichen,449 900,Guichen 35580,133,1 200,5
Maison 75m² à guichen,https://www.etreproprio.com/immobilier-22615249-vente-maison-75m-a-guichen-guichen,173 000,Guichen 35580,75,86,4
Maison 75m² à guichen,https://www.etreproprio.com/immobilier-23570118-vente-maison-75m-a-guichen-guichen,173 000,Guichen 35580,75,40,4
Maison 140m² à guichen,https://www.etreproprio.com/immobilier-22745644-vente-maison-140m-a-guichen-guichen,264 500,Guichen 35580,140,350,7
Maison 115m² à guignen,https://www.etreproprio.com/immobilier-23913900-vente-maison-115m-a-guignen-guignen,199 900,Guignen 35580,115,583,5
Maison 139m² à guignen,https://www.etreproprio.com/immobilier-23848491-vente-maison-139m-a-guignen-guignen,299 250,Guignen 35580,140,1 401,5
Maison guignen 5 pièces 125 m2 avec hangar/atelier de 250 m²,https://www.etreproprio.com/immobilier-23849273-vente-maison-guignen-5-pieces-125-m2-avec-hangaratelier-de-250-m-guignen,299 000,Guignen 35580,125,1 715,5
Maison neuve à guignen   128 m2   4 chambres   garage et jardin,https://www.etreproprio.com/immobilier-23440078-vente-maison-neuve-a-guignen-128-m2-4-chambres-garage-et-jardin-guignen,326 600,Guignen 35580,128,374,6
Maison 143m² à guignen,https://www.etreproprio.com/immobilier-23557502-vente-maison-143m-a-guignen-guignen,341 000,Guignen 35580,143,725,6
Longère 4 pièces 83 m2,https://www.etreproprio.com/immobilier-23366508-vente-longere-4-pieces-83-m2-guignen,196 900,Guignen 35580,83,572,4
"Maison guignen rénovée avec parc, dépendances et projet d'agrandissement",https://www.etreproprio.com/immobilier-23057797-vente-maison-guignen-renovee-avec-parc-dependances-et-projet-d-agrandissement-guignen,284 000,Guignen 35580,82,10 000,4
Maison guignen 80 m² à rénover,https://www.etreproprio.com/immobilier-23000522-vente-maison-guignen-80-m-a-renover-guignen,98 185,Guignen 35580,80,479,3
Longère en pierres t6 guignen 218 m2 - 4550 m2 - four à pain et puit en pierre.,https://www.etreproprio.com/immobilier-22299436-vente-longere-en-pierres-t6-guignen-218-m2-4550-m2-four-a-pain-et-puit-en-pierre-guignen,539 000,Guignen 35580,218,4 550,6
Maison d'architecte de 236 m2- 4 chambres -  730 m2  terrain arboré -,https://www.etreproprio.com/immobilier-22003404-vente-maison-d-architecte-de-236-m2-4-chambres-730-m2-terrain-arbore-guignen,521 000,Guignen 35580,236,,6
Maison de 192m2,https://www.etreproprio.com/immobilier-19409839-vente-maison-de-192m2-guignen,249 000,Guignen 35580,192,400,7
Maison en pierre de 218m2,https://www.etreproprio.com/immobilier-18914007-vente-maison-en-pierre-de-218m2-guignen,539 000,Guignen 35580,218,15 000,6
Maison t6 guichen - 140 m2 - 350 m2,https://www.etreproprio.com/immobilier-22299431-vente-maison-t6-guichen-140-m2-350-m2-guichen,264 500,Guichen 35580,140,350,7
Maison familiale de 167 m2 et 3408 m2 de terrain fort potentiel à exploiter,https://www.etreproprio.com/immobilier-23466159-vente-maison-familiale-de-167-m2-et-3408-m2-de-terrain-fort-potentiel-a-exploiter-guichen,208 400,Guichen 35580,167,3 408,7
Longère en pierre t6 guichen 140 m2 - 4 980 m2 de terrain,https://www.etreproprio.com/immobilier-22299439-vente-longere-en-pierre-t6-guichen-140-m2-4-980-m2-de-terrain-guichen,359 800,Guichen 35580,140,4 981,6
Maison 140m² à guichen,https://www.etreproprio.com/immobilier-23434550-vente-maison-140m-a-guichen-guichen,359 900,Guichen 35580,140,4 981,6
"Maison de caractère 112 m2 - 944 m2 de terrain (abris de jardin, four à pain fonctionnel, garage)",https://www.etreproprio.com/immobilier-23417634-vente-maison-de-caractere-112-m2-944-m2-de-terrain-abris-de-jardin-four-a-pain-fonctionnel-garage-guichen,296 625,Guichen 35580,112,944,5
Maison 232m² à guichen,https://www.etreproprio.com/immobilier-21565906-vente-maison-232m-a-guichen-guichen,330 000,Guichen 35580,232,1 100,9
Maison guichen 6 pieces 140m2,https://www.etreproprio.com/immobilier-23425449-vente-maison-guichen-6-pieces-140m2-guichen,298 804,Guichen 35580,140,,6
Maison 264m² à guichen,https://www.etreproprio.com/immobilier-22680299-vente-maison-264m-a-guichen-guichen,422 990,Guichen 35580,264,1 917,8
Maison 106m² à guichen,https://www.etreproprio.com/immobilier-23402402-vente-maison-106m-a-guichen-guichen,229 900,Guichen 35580,106,538,5
Longère en pierres t6 guignen 218 m2 - 4550 m2 - four à pain et puit en pierre.,https://www.etreproprio.com/immobilier-23395574-vente-longere-en-pierres-t6-guignen-218-m2-4550-m2-four-a-pain-et-puit-en-pierre-guichen,539 000,Guichen 35580,218,4 550,6
"Maison 7 pièces 115,75 m2",https://www.etreproprio.com/immobilier-20187825-vente-maison-7-pieces-11575-m2-guichen,249 360,Guichen 35580,116,1 500,7
Maison t6 107 m2 (construite en 2019) - pont rean - grand garage - hors zone inondable,https://www.etreproprio.com/immobilier-23364685-vente-maison-t6-107-m2-construite-en-2019-pont-rean-grand-garage-hors-zone-inondable-guichen,331 200,Guichen 35580,107,760,6
Propriété t5 75 m2 - 3480 m2 de terrain avec plan d'eau et sous-sol - combles aménageables,https://www.etreproprio.com/immobilier-23334407-vente-propriete-t5-75-m2-3480-m2-de-terrain-avec-plan-d-eau-et-sous-sol-combles-amenageables-guichen,259 000,Guichen 35580,75,3 480,5
Maison familiale - coeur de ville,https://www.etreproprio.com/immobilier-23276119-vente-maison-familiale-coeur-de-ville-guichen,350 000,Guichen 35580,154,474,6
Maison 3 chambres sur un terrain de 1300m²,https://www.etreproprio.com/immobilier-23234783-vente-maison-3-chambres-sur-un-terrain-de-1300m-guichen,220 500,Guichen 35580,114,1 368,5
Maison 70m² à guichen,https://www.etreproprio.com/immobilier-23226001-vente-maison-70m-a-guichen-guichen,200 000,Guichen 35580,70,,4
Maison 140m² à guichen,https://www.etreproprio.com/immobilier-23191392-vente-maison-140m-a-guichen-guichen,362 000,Guichen 35580,140,4 981,6
Maison indépendante 98m² à guichen,https://www.etreproprio.com/immobilier-23177070-vente-maison-independante-98m-a-guichen-guichen,244 800,Guichen 35580,98,472,5
Maison guichen 5 pièce(s) 108m2,https://www.etreproprio.com/immobilier-23177067-vente-maison-guichen-5-pieces-108m2-guichen,223 000,Guichen 35580,108,484,5
Maison t7 guichen 132 m2 - 605 m2,https://www.etreproprio.com/immobilier-23160382-vente-maison-t7-guichen-132-m2-605-m2-guichen,285 500,Guichen 35580,132,605,7
Maison 180m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23797978-vente-maison-180m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,999 900,La Guerche-De-Bretagne 35130,180,4 000,6
Maison 147m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23360626-vente-maison-147m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,236 000,La Guerche-De-Bretagne 35130,147,679,7
Belle maison familiale à vendre – domalain,https://www.etreproprio.com/immobilier-23726477-vente-belle-maison-familiale-a-vendre-domalain-la-guerche-de-bretagne,239 500,La Guerche-De-Bretagne 35130,105,977,5
Maison 4 pièces 71m2,https://www.etreproprio.com/immobilier-23717303-vente-maison-4-pieces-71m2-la-guerche-de-bretagne,90 000,La Guerche-De-Bretagne 35130,71,332,4
Maison 73m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23663190-vente-maison-73m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,106 000,La Guerche-De-Bretagne 35130,73,,4
Maison de bourg,https://www.etreproprio.com/immobilier-23653765-vente-maison-de-bourg-la-guerche-de-bretagne,76 550,La Guerche-De-Bretagne 35130,56,,3
Maison de maître,https://www.etreproprio.com/immobilier-23599170-vente-maison-de-maitre-la-guerche-de-bretagne,149 000,La Guerche-De-Bretagne 35130,136,600,6
Vente maison la guerche-de-bretagne(35130) 276 300ï¿œ,https://www.etreproprio.com/immobilier-23564772-vente-vente-maison-la-guerche-de-bretagne35130-276-300i-oe-la-guerche-de-bretagne,276 300,La Guerche-De-Bretagne 35130,131,1 250,5
Maison 242m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23016251-vente-maison-242m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,269 000,La Guerche-De-Bretagne 35130,242,534,8
Pavillon 6 pièces 132 m²,https://www.etreproprio.com/immobilier-23550662-vente-pavillon-6-pieces-132-m-la-guerche-de-bretagne,276 300,La Guerche-De-Bretagne 35130,131,1 250,5
Maison 4 chambres- geothermie- dependances- campagne- 140m² - 243 990 hai - 4 600 m² terrain,https://www.etreproprio.com/immobilier-23552751-vente-maison-4-chambres-geothermie-dependances-campagne-140m-243-990-hai-4-600-m-terrain-la-guerche-de-bretagne,243 990,La Guerche-De-Bretagne 35130,140,4 692,6
Maison sur sous-sol,https://www.etreproprio.com/immobilier-23563192-vente-maison-sur-sous-sol-la-guerche-de-bretagne,167 750,La Guerche-De-Bretagne 35130,122,1 364,5
Corps de ferme 220 m2 et dépendances,https://www.etreproprio.com/immobilier-23551927-vente-corps-de-ferme-220-m2-et-dependances-la-guerche-de-bretagne,372 240,La Guerche-De-Bretagne 35130,225,2 220,8
Maison 150m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23544490-vente-maison-150m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,249 900,La Guerche-De-Bretagne 35130,150,2 697,8
Maison familiale de 124m2 sur sous-sol,https://www.etreproprio.com/immobilier-23531412-vente-maison-familiale-de-124m2-sur-sous-sol-la-guerche-de-bretagne,188 400,La Guerche-De-Bretagne 35130,123,682,6
Exclusivité - ensemble de maisons 260 m2 à rénover entièrement sur la commune de la guerche de bretagne (35),https://www.etreproprio.com/immobilier-21209616-vente-exclusivite-ensemble-de-maisons-260-m2-a-renover-entierement-sur-la-commune-de-la-guerche-de-bretagne-35-la-guerche-de-bretagne,59 400,La Guerche-De-Bretagne 35130,260,472,12
Vente maison la guerche-de-bretagne(35130) 126 000ï¿œ,https://www.etreproprio.com/immobilier-23477988-vente-vente-maison-la-guerche-de-bretagne35130-126-000i-oe-la-guerche-de-bretagne,126 000,La Guerche-De-Bretagne 35130,98,,3
Maison de ville entièrement rénovée à la guerche de bretagne,https://www.etreproprio.com/immobilier-23464948-vente-maison-de-ville-entierement-renovee-a-la-guerche-de-bretagne-la-guerche-de-bretagne,193 562,La Guerche-De-Bretagne 35130,108,70,6
Maison de plain pied -la guerche de bretagne,https://www.etreproprio.com/immobilier-23462822-vente-maison-de-plain-pied-la-guerche-de-bretagne-la-guerche-de-bretagne,126 000,La Guerche-De-Bretagne 35130,98,,3
Maison 134m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23452080-vente-maison-134m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,197 500,La Guerche-De-Bretagne 35130,134,529,5
Maison t5 117 m²,https://www.etreproprio.com/immobilier-23531053-vente-maison-t5-117-m-guipel,267 800,Guipel 35440,117,,5
Propriété au calme située à guipel,https://www.etreproprio.com/immobilier-22496602-vente-propriete-au-calme-situee-a-guipel-guipel,450 500,Guipel 35440,216,20 000,5
Maison 1m² à guipel,https://www.etreproprio.com/immobilier-23767867-vente-maison-1m-a-guipel-guipel,65 000,Guipel 35440,1,634,1
Maison 117m² à guipel,https://www.etreproprio.com/immobilier-23447445-vente-maison-117m-a-guipel-guipel,268 000,Guipel 35440,117,461,5
Maison guipel 7 pièce(s) 172 m2,https://www.etreproprio.com/immobilier-23654432-vente-maison-guipel-7-pieces-172-m2-guipel,378 000,Guipel 35440,172,2 278,7
Maison 93m² à guipel,https://www.etreproprio.com/immobilier-22588283-vente-maison-93m-a-guipel-guipel,188 000,Guipel 35440,93,1 676,5
Maison guipel 5 pièce(s) 86.30 m2,https://www.etreproprio.com/immobilier-23565441-vente-maison-guipel-5-pieces-8630-m2-guipel,229 950,Guipel 35440,86,4 110,5
Maison 157m² à guipel,https://www.etreproprio.com/immobilier-23006656-vente-maison-157m-a-guipel-guipel,299 900,Guipel 35440,157,12 481,8
Maison 87m² à guipel,https://www.etreproprio.com/immobilier-22998373-vente-maison-87m-a-guipel-guipel,229 950,Guipel 35440,87,4 110,5
Maison guipel 3 pièce(s),https://www.etreproprio.com/immobilier-19460670-vente-maison-guipel-3-pieces-guipel,154 000,Guipel 35440,74,92,3
Maison familiale spacieuse au coeur du bourg,https://www.etreproprio.com/immobilier-23000521-vente-maison-familiale-spacieuse-au-coeur-du-bourg-guichen,336 170,Guichen 35580,161,380,7
Maison 140m² à guichen,https://www.etreproprio.com/immobilier-22412525-vente-maison-140m-a-guichen-guichen,350 000,Guichen 35580,140,473,6
Maison 185m² à guichen,https://www.etreproprio.com/immobilier-22575127-vente-maison-185m-a-guichen-guichen,644 900,Guichen 35580,185,1 150,7
Exclusivité. demeure de prestige,https://www.etreproprio.com/immobilier-21541328-vente-exclusivite-demeure-de-prestige-guichen,849 500,Guichen 35580,337,,11
Maison 155m² à guichen,https://www.etreproprio.com/immobilier-22461367-vente-maison-155m-a-guichen-guichen,369 500,Guichen 35580,155,2 639,7
Maison 8 pièces 190 m2,https://www.etreproprio.com/immobilier-22391285-vente-maison-8-pieces-190-m2-guichen,649 375,Guichen 35580,190,1 109,8
Maison t5 127 m2 - 4 300 m2 - garage et plan d'eau,https://www.etreproprio.com/immobilier-22299443-vente-maison-t5-127-m2-4-300-m2-garage-et-plan-d-eau-guichen,249 000,Guichen 35580,127,4 325,5
Maison 168m² à guichen,https://www.etreproprio.com/immobilier-22252413-vente-maison-168m-a-guichen-guichen,483 000,Guichen 35580,168,3 250,6
Maison 65m² à guichen,https://www.etreproprio.com/immobilier-22178310-vente-maison-65m-a-guichen-guichen,260 500,Guichen 35580,65,,3
Maison 127m² à guichen,https://www.etreproprio.com/immobilier-21670068-vente-maison-127m-a-guichen-guichen,336 000,Guichen 35580,127,2 015,6
Maison familiale - 6 chambres - piscine,https://www.etreproprio.com/immobilier-21350081-vente-maison-familiale-6-chambres-piscine-guichen,465 750,Guichen 35580,205,1 569,8
Maison 24 m2 - extension possible sur terrain de 1 380 m2,https://www.etreproprio.com/immobilier-16695444-vente-maison-24-m2-extension-possible-sur-terrain-de-1-380-m2-guichen,108 654,Guichen 35580,25,1 380,2
Coup de cœur assuré – maison contemporaine de 2019 à 4 min de la guerche-de-bretagne !,https://www.etreproprio.com/immobilier-23451822-vente-coup-de-coeur-assure-maison-contemporaine-de-2019-a-4-min-de-la-guerche-de-bretagne-la-guerche-de-bretagne,210 000,La Guerche-De-Bretagne 35130,86,690,5
Maison à vendre 6 pièces la guerche de bretagne (35),https://www.etreproprio.com/immobilier-23438797-vente-maison-a-vendre-6-pieces-la-guerche-de-bretagne-35-la-guerche-de-bretagne,194 000,La Guerche-De-Bretagne 35130,123,532,6
Maison de ville de 324m2 5 chambres,https://www.etreproprio.com/immobilier-23427620-vente-maison-de-ville-de-324m2-5-chambres-la-guerche-de-bretagne,292 400,La Guerche-De-Bretagne 35130,324,,8
"Proche la guerche-de-bretagne maison de caractère d'environ 260 m2, 11 pièces, 6 ch, terrain environ 1000m2",https://www.etreproprio.com/immobilier-23334308-vente-proche-la-guerche-de-bretagne-maison-de-caractere-d-environ-260-m2-11-pieces-6-ch-terrain-environ-1000m2-la-guerche-de-bretagne,249 000,La Guerche-De-Bretagne 35130,260,980,11
Maison de caractère en ville de 164 m² - la guerche de bretagne (35130),https://www.etreproprio.com/immobilier-23273865-vente-maison-de-caractere-en-ville-de-164-m-la-guerche-de-bretagne-35130-la-guerche-de-bretagne,321 000,La Guerche-De-Bretagne 35130,164,,6
Maison sur sous-sol de 1970,https://www.etreproprio.com/immobilier-23238437-vente-maison-sur-sous-sol-de-1970-la-guerche-de-bretagne,136 775,La Guerche-De-Bretagne 35130,87,805,1
Vente maison la guerche-de-bretagne(35130) 183 750ï¿œ,https://www.etreproprio.com/immobilier-23173846-vente-vente-maison-la-guerche-de-bretagne35130-183-750i-oe-la-guerche-de-bretagne,183 750,La Guerche-De-Bretagne 35130,80,12 000,3
Maison 280m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23167009-vente-maison-280m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,54 900,La Guerche-De-Bretagne 35130,280,2 200,6
Maison 103m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-20814948-vente-maison-103m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,178 500,La Guerche-De-Bretagne 35130,103,255,4
Ancienne école rénovée – charme et volumes dans un écrin de verdure,https://www.etreproprio.com/immobilier-22939762-vente-ancienne-ecole-renovee-charme-et-volumes-dans-un-ecrin-de-verdure-la-guerche-de-bretagne,488 800,La Guerche-De-Bretagne 35130,273,4 600,7
À vendre – spacieuse maison familiale à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-22929750-vente-a-vendre-spacieuse-maison-familiale-a-la-guerche-de-bretagne-la-guerche-de-bretagne,234 600,La Guerche-De-Bretagne 35130,160,900,8
"Ensemble immobilier avec fort potentiel, idéal investisseur ou projet familial.",https://www.etreproprio.com/immobilier-22752631-vente-ensemble-immobilier-avec-fort-potentiel-ideal-investisseur-ou-projet-familial-la-guerche-de-bretagne,209 050,La Guerche-De-Bretagne 35130,122,1 848,5
Maison  5 pièce(s) 128.5 m2,https://www.etreproprio.com/immobilier-22723450-vente-maison-5-pieces-1285-m2-la-guerche-de-bretagne,107 900,La Guerche-De-Bretagne 35130,129,472,5
Maison 111m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-22662354-vente-maison-111m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,n.c.,La Guerche-De-Bretagne 35130,111,235,4
Maison la guerche de bretagne  12 pièce(s) 260 m2,https://www.etreproprio.com/immobilier-21721575-vente-maison-la-guerche-de-bretagne-12-pieces-260-m2-la-guerche-de-bretagne,398 000,La Guerche-De-Bretagne 35130,260,961,12
Maison familiale 134 m2 avec dépendance et studio,https://www.etreproprio.com/immobilier-21998651-vente-maison-familiale-134-m2-avec-dependance-et-studio-la-guerche-de-bretagne,197 500,La Guerche-De-Bretagne 35130,134,529,6
Maison 134m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-21564609-vente-maison-134m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,198 000,La Guerche-De-Bretagne 35130,134,529,6
Longere en pierres - superbe cadre -  secteur la guerche de bretagne,https://www.etreproprio.com/immobilier-18920945-vente-longere-en-pierres-superbe-cadre-secteur-la-guerche-de-bretagne-la-guerche-de-bretagne,322 625,La Guerche-De-Bretagne 35130,217,2 027,8
Propriété de caractère en pierre de 273m2 habitables + salle de réception.,https://www.etreproprio.com/immobilier-22153941-vente-propriete-de-caractere-en-pierre-de-273m2-habitables-salle-de-reception-la-guerche-de-bretagne,488 800,La Guerche-De-Bretagne 35130,273,4 594,8
Maison atypique,https://www.etreproprio.com/immobilier-22005177-vente-maison-atypique-la-guerche-de-bretagne,322 400,La Guerche-De-Bretagne 35130,164,561,6
Longère hede-bazouges proche canal,https://www.etreproprio.com/immobilier-22496591-vente-longere-hede-bazouges-proche-canal-hede,293 400,Hede 35630,134,943,6
Maison de maître hédé-bazouges,https://www.etreproprio.com/immobilier-23747771-vente-maison-de-maitre-hede-bazouges-hede,856 900,Hede 35630,290,5 695,9
Maison de 6 pièces hédé-bazouges,https://www.etreproprio.com/immobilier-23672412-vente-maison-de-6-pieces-hede-bazouges-hede,311 900,Hede 35630,130,,6
Maison 195m² à hede,https://www.etreproprio.com/immobilier-23359993-vente-maison-195m-a-hede-hede,511 600,Hede 35630,195,1 000,9
Maison 95m² à hede,https://www.etreproprio.com/immobilier-23184170-vente-maison-95m-a-hede-hede,242 000,Hede 35630,95,,4
Maison coup de coeur hede bazougues,https://www.etreproprio.com/immobilier-23033101-vente-maison-coup-de-coeur-hede-bazougues-hede,396 900,Hede 35630,146,,6
Propriété d'exception hede,https://www.etreproprio.com/immobilier-22496571-vente-propriete-d-exception-hede-hede,997 690,Hede 35630,372,16 000,13
Maison  8 pièce(s) 215 m2,https://www.etreproprio.com/immobilier-21741467-vente-maison-8-pieces-215-m2-hede,394 000,Hede 35630,215,399,8
"Exclusivite - maison bazouges sous hede 5 pièces 100 m², 300 m² potentiel",https://www.etreproprio.com/immobilier-19697432-vente-exclusivite-maison-bazouges-sous-hede-5-pieces-100-m-300-m-potentiel-hede,349 800,Hede 35630,100,3 000,5
Manoir du xivème siècle dans son écrin de verdure,https://www.etreproprio.com/immobilier-20758855-vente-manoir-du-xiveme-siecle-dans-son-ecrin-de-verdure-hede,521 000,Hede 35630,250,,9
Maison 150m² à hede,https://www.etreproprio.com/immobilier-17801550-vente-maison-150m-a-hede-hede,442 000,Hede 35630,150,1 569,7
Maison 146m² à hede,https://www.etreproprio.com/immobilier-17579754-vente-maison-146m-a-hede-hede,428 450,Hede 35630,146,4 650,8
Maison 146m² à hede,https://www.etreproprio.com/immobilier-17579750-vente-maison-146m-a-hede-hede,428 450,Hede 35630,146,4 650,8
Vente maison la guerche-de-bretagne(35130) 119 880ï¿œ,https://www.etreproprio.com/immobilier-19054531-vente-vente-maison-la-guerche-de-bretagne35130-119-880i-oe-la-guerche-de-bretagne,119 880,La Guerche-De-Bretagne 35130,74,513,5
Maison 63m² à l'hermitage,https://www.etreproprio.com/immobilier-23255374-vente-maison-63m-a-l-hermitage-l-hermitage,194 900,L'hermitage 35590,63,715,2
L'hermitage,https://www.etreproprio.com/immobilier-23256406-vente-l-hermitage-l-hermitage,420 390,L'hermitage 35590,144,2 948,8
L hermitage de 105 m2 construite en 2016 sur 300m² de terrain plein sud !,https://www.etreproprio.com/immobilier-23176684-vente-l-hermitage-de-105-m2-construite-en-2016-sur-300m-de-terrain-plein-sud-l-hermitage,326 000,L'hermitage 35590,105,300,6
"L hermitage, contemporaine de 2016 offrant 131m² habitables sur un terrain de 310m² plein sud !",https://www.etreproprio.com/immobilier-23152588-vente-l-hermitage-contemporaine-de-2016-offrant-131m-habitables-sur-un-terrain-de-310m-plein-sud-l-hermitage,398 464,L'hermitage 35590,131,310,6
Maison l hermitage 5 pièces 102 m2,https://www.etreproprio.com/immobilier-23126385-vente-maison-l-hermitage-5-pieces-102-m2-l-hermitage,304 210,L'hermitage 35590,102,475,5
L'hermitage en campagne maison rénovée de 195m² habitables sur 3250m² de terrain et 7 chambres !,https://www.etreproprio.com/immobilier-22578864-vente-l-hermitage-en-campagne-maison-renovee-de-195m-habitables-sur-3250m-de-terrain-et-7-chambres-l-hermitage,424 300,L'hermitage 35590,195,3 250,9
